Case ID,Round,FeatGender,FeatPartyID,FeatEUIntegration,FeatScandal,Chosen Candidate,UK Citizen,Prime Minister,Vote Last 5 Yrs,Age,Party ID,Party Strength,Gender,EU Integration,Education,IPAddress,online,Same Choice
199,6,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,1,4,4,1,3,2,155.245.28.9,0,0
199,6,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,4,4,1,3,2,155.245.28.9,0,0
200,1,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,1,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,2,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,2,Male,Labour Party,Neutral,Plagiarism,1,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,3,Female,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,3,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,4,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,4,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,5,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,5,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,6,Female,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
200,6,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,3,1,2,4,155.245.28.4,0,0
201,1,Male,Liberal Democrats,Neutral,No Scandal,0,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,1,Male,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,2,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,2,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,3,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,3,Male,Labour Party,Neutral,No Scandal,1,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,4,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,4,Male,Conservative Party,Neutral,Sexual Harassment,0,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,5,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,5,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,6,Male,Labour Party,Oppose EU Integration,Sexual Harassment,1,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
201,6,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,2,1,1,2,1,6,3,155.245.28.9,0,0
202,1,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,1,Female,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,2,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,2,Female,Labour Party,Neutral,Plagiarism,0,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,3,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,3,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,4,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,4,Female,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,5,Female,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,5,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,6,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
202,6,Male,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,3,3,2,1,3,155.245.28.2,0,0
203,1,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,1,Female,Conservative Party,Neutral,Plagiarism,1,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,2,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,2,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,3,Male,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,3,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,4,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,4,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,5,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,5,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,6,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
203,6,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,1,1,2,2,1,3,155.245.28.4,0,0
204,1,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,1,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,2,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,2,Female,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,3,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,3,Male,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,4,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,4,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,5,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,5,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,6,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
204,6,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,2,1,1,4,1,1,3,155.245.28.2,0,0
205,1,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,1,Male,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,2,Female,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,3,Female,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,3,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,4,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,4,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,5,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,5,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,6,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
205,6,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,2,3,155.245.28.9,0,0
206,1,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,1,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,2,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,2,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,3,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,3,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,4,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,4,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,5,Male,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,5,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,6,Male,Conservative Party,Neutral,Sexual Harassment,1,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
206,6,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,2,3,1,2,3,155.245.28.10,0,0
207,1,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,1,Female,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,2,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,2,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,3,Male,Labour Party,Neutral,Plagiarism,1,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,3,Male,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,4,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,4,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,5,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,5,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,6,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
207,6,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,1,1,3,1,1,3,155.245.28.11,0,0
208,1,Female,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,1,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,2,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,2,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,3,Male,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,3,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,4,Male,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,4,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,5,Male,Conservative Party,Support EU Integration,Sexual Harassment,1,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,5,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,6,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
208,6,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,3,1,1,4,155.245.28.8,0,0
209,1,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,1,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,2,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,2,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,3,Male,Labour Party,Neutral,No Scandal,0,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,3,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,1,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,4,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,4,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,5,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,5,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,6,Female,Liberal Democrats,Support EU Integration,Plagiarism,0,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
209,6,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,4,5,5,2,7,4,155.245.28.15,0,0
210,1,Male,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,1,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,2,Female,Labour Party,Neutral,Plagiarism,1,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,2,Male,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,3,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,3,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,4,Female,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,4,Male,Labour Party,Neutral,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,5,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,5,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,6,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
210,6,Female,Conservative Party,Neutral,Plagiarism,1,1,1,1,1,1,2,1,2,3,155.245.28.12,0,0
211,1,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,1,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,2,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,2,Male,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,3,Female,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,3,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,4,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,4,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,5,Female,Conservative Party,Neutral,Plagiarism,0,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,5,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,6,Male,Conservative Party,Neutral,Plagiarism,0,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
211,6,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,1,1,2,1,1,3,155.245.28.10,0,0
212,1,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,1,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,2,Female,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,2,Female,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,3,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,3,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,4,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,4,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,5,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,5,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,6,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
212,6,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,1,7,0,2,4,3,155.245.28.16,0,0
213,1,Female,Conservative Party,Neutral,Plagiarism,1,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,1,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,2,Female,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,2,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,3,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,3,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,4,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,4,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,5,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,5,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,6,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
213,6,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,3,4,1,3,3,155.245.28.17,0,0
214,1,Female,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,1,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,2,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,2,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,3,Male,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,3,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,4,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,4,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,5,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,5,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,6,Female,Labour Party,Neutral,Plagiarism,0,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
214,6,Female,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,4,3,1,1,3,155.245.28.10,0,0
215,1,Female,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,1,Female,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,2,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,2,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,3,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,3,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,4,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,4,Female,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,5,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,5,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,6,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
215,6,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,2,4,1,2,3,155.245.28.2,0,0
216,1,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,1,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,2,Female,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,2,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,3,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,3,Male,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,4,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,4,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,5,Female,Conservative Party,Neutral,Having an Extramarital Affair,0,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,5,Female,Liberal Democrats,Neutral,Plagiarism,1,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,6,Female,Labour Party,Oppose EU Integration,No Scandal,0,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
216,6,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,2,1,7,0,2,2,3,155.245.28.9,0,0
217,1,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,1,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,2,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,2,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,3,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,3,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,4,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,4,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,5,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,5,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,1,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,6,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
217,6,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,1,1,1,2,2,2,3,1,5,4,155.245.28.8,0,0
218,1,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,1,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,1,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
218,2,Female,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,1,4,1,1,4,155.245.28.2,0,0
