IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.4,100,31,TRUE,2018/5/30 08:34,R_1DtKSHENuaWEHXF,,,,,51.90859985,0.920898438,anonymous,EN,18.645,18.645,19.693,1,Prime Minister 1,11.288,11.288,12.253,1,Prime Minister 2,Scandal,No Scandal,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,No Scandal,Support EU Integration,Sexual Harassment,Conservative Party,Conservative Party,Female,Scandal,Misreporting Funds,EU Integration,Neutral,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,Misreporting Funds,Neutral,Having an Extramarital Affair,Labour Party,Labour Party,Male
155.245.28.12,100,27,TRUE,2018/5/30 08:35,R_3qEx64SKd4UusmY,,,,,51.90859985,0.920898438,anonymous,EN,17.417,17.417,18.914,1,Prime Minister 1,6.712,6.712,8.737,1,Prime Minister 1,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Plagiarism,Gender,Male,Party Affiliation,Conservative Party,Oppose EU Integration,Conservative Party,Sexual Harassment,No Scandal,Male,Conservative Party,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Conservative Party,Oppose EU Integration,Liberal Democrats,Having an Extranarital Affair,Plagiarism,Female,Conservative Party
155.245.28.2,100,48,TRUE,2018/5/30 09:05,R_21yOf1Wr7GwySeA,,,,,51.90859985,0.920898438,anonymous,EN,19.867,19.867,22.418,1,Prime Minister 2,26.002,26.002,27.014,1,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Scandal,No Scandal,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Labour Party,Labour Party,Male,Misreporting Funds,Neutral,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Liberal Democrats,Conservative Party,Male,Sexual Harassment,Support EU Integration,Misreporting Funds
155.245.28.9,100,18,TRUE,2018/5/30 09:05,R_3Rl3gbW6Ix4ViAp,,,,,51.90859985,0.920898438,anonymous,EN,6.417,6.417,7.824,1,Prime Minister 1,3.575,6.71,10.039,2,Prime Minister 1,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,Conservative Party,Oppose EU Integration,Sexual Harassment,Conservative Party,Female,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Male,Sexual Harassment
155.245.28.8,100,37,TRUE,2018/5/30 09:05,R_PYj5rJUD3cA5FRf,,,,,51.90859985,0.920898438,anonymous,EN,19.091,19.091,21.138,1,Prime Minister 1,4.441,15.06,16.636,3,Prime Minister 1,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Scandal,Sexual Harassment,EU Integration,Neutral,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Female,Misreporting Funds,Neutral,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,Scandal,No Scandal,EU Integration,Oppose EU Integration,Having an Extramarital Affair,Conservative Party,Conservative Party,Female,Misreporting Funds,Oppose EU Integration
155.245.28.8,100,22,TRUE,2018/5/30 10:03,R_Ao37BMoj0zYWEzT,,,,,51.90859985,0.920898438,anonymous,EN,8.308,8.308,11.655,1,Prime Minister 1,8.648,8.648,9.956,1,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Gender,Female,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Scandal,Plagiarism,Party Affiliation,Conservative Party,Liberal Democrats,Male,Misreporting Funds,Neutral,Plagiarism,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Female,Minister's Scandal,Misreporting Funds,EU Integration,Neutral,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Conservative Party,Female,Sexual Harassment,Oppose EU Integration,No Scandal,Conservative Party
155.245.28.4,100,16,TRUE,2018/5/30 10:05,R_2BhcPGgI1YbtpzQ,,,,,51.90859985,0.920898438,anonymous,EN,9.757,9.757,11.376,1,Prime Minister 1,3.667,3.667,4.737,1,Prime Minister 1,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Male,Neutral,Plagiarism,Misreporting Funds,Labour Party,Labour Party,Male,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Neutral,Misreporting Funds,Plagiarism,Conservative Party,Conservative Party,Male
155.245.28.2,100,17,TRUE,2018/5/30 10:11,R_3NR32A0lv8znm4T,,,,,51.90859985,0.920898438,anonymous,EN,5.907,5.907,7.176,1,Prime Minister 2,7.993,7.993,9.493,1,Prime Minister 1,Minister's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,No Scandal,Support EU Integration,No Scandal,Labour Party,Labour Party,Female,Minister's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Scandal,No Scandal,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Misreporting Funds,Oppose EU Integration,Plagiarism,Labour Party,Labour Party,Female
155.245.28.13,100,26,TRUE,2018/6/4 05:36,R_2zDgk9dossEmBBa,,,,,51.90859985,0.920898438,anonymous,EN,17.093,17.093,18.47,1,Prime Minister 1,7.038,7.038,8.444,1,Prime Minister 1,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Oppose EU Integration,Female,Conservative Party,Liberal Democrats,Misreporting Funds,Plagiarism,EU Integration,Neutral,Gender,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Minister's Scandal,No Scandal,Scandal,No Scandal,Support EU Integration,Female,Conservative Party,Liberal Democrats,No Scandal,Plagiarism
155.245.28.31,100,24,TRUE,2018/6/4 05:36,R_2bZehVFNu56Y3rQ,,,,,51.90859985,0.920898438,anonymous,EN,5.989,8.6,9.016,3,Prime Minister 2,11.789,14.809,15.048,5,Prime Minister 1,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Male,Conservative Party,Having an Extramarital Affair,Conservative Party,Neutral,No Scandal,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Scandal,No Scandal,Female,Conservative Party,Plagiarism,Conservative Party,Support EU Integration,Misreporting Funds
155.245.28.11,100,23,TRUE,2018/6/4 05:38,R_ClejiTJQhLXdcTT,,,,,51.90859985,0.920898438,anonymous,EN,4.643,4.643,5.526,1,Prime Minister 2,16.119,16.119,17.18,1,Prime Minister 1,Gender,Female,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Male,No Scandal,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Gender,Male,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Male,Having an Extranarital Affair,Liberal Democrats,Neutral,Sexual Harassment,Conservative Party
155.245.28.15,100,14,TRUE,2018/6/4 05:38,R_12PRVy770BDnrlk,,,,,51.90859985,0.920898438,anonymous,EN,5.56,5.56,6.907,1,Prime Minister 2,5.606,5.606,6.579,1,Prime Minister 2,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Support EU Integration,Male,Conservative Party,Conservative Party,Misreporting Funds,Having an Extranarital Affair,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Neutral,Male,Conservative Party,Liberal Democrats,No Scandal,Having an Extranarital Affair
155.245.28.20,100,28,TRUE,2018/6/4 05:38,R_1MVYZceXK8eBsNV,,,,,51.90859985,0.920898438,anonymous,EN,9.581,9.581,12.534,1,Prime Minister 1,14.939,14.939,16.171,1,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Scandal,No Scandal,Minister's Partisanship,Labour Party,Gender,Female,EU Integration,Support EU Integration,Having an Extramarital Affair,Labour Party,No Scandal,Labour Party,Male,Neutral,Minister's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Gender,Female,EU Integration,Neutral,Sexual Harassment,Conservative Party,Misreporting Funds,Conservative Party,Male,Support EU Integration
155.245.28.16,100,24,TRUE,2018/6/4 05:38,R_3KxvQVeQVO18N9G,,,,,51.90859985,0.920898438,anonymous,EN,11.76,11.76,16.082,1,Prime Minister 1,3.565,7.056,8.029,3,Prime Minister 2,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Gender,Male,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Conservative Party,Having an Extranarital Affair,Male,Conservative Party,Support EU Integration,Plagiarism,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Labour Party,Plagiarism,Male,Labour Party,Neutral,No Scandal
155.245.28.17,100,38,TRUE,2018/6/4 05:38,R_2X597xAxHkMBi6J,,,,,51.90859985,0.920898438,anonymous,EN,21.963,21.963,22.858,1,Prime Minister 1,14.901,15.563,15.947,2,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Male,Minister's Partisanship,Liberal Democrats,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Labour Party,Male,Labour Party,Sexual Harassment,Neutral,Sexual Harassment,Party Affiliation,Labour Party,Gender,Male,Minister's Partisanship,Labour Party,Scandal,Sexual Harassment,EU Integration,Neutral,Minister's Scandal,No Scandal,Conservative Party,Female,Liberal Democrats,Sexual Harassment,Support EU Integration,Sexual Harassment
155.245.28.18,100,21,TRUE,2018/6/4 05:38,R_2YYAJcYgGki4WN5,,,,,51.90859985,0.920898438,anonymous,EN,7.043,7.043,11.46,1,Prime Minister 2,8.085,8.085,8.994,1,Prime Minister 1,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Support EU Integration,Conservative Party,Male,No Scandal,No Scandal,Liberal Democrats,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Male,Scandal,Plagiarism,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Neutral,Labour Party,Male,Misreporting Funds,Sexual Harassment,Labour Party
155.245.28.30,100,26,TRUE,2018/6/4 05:39,R_zccEBKifILXiA8x,,,,,51.90859985,0.920898438,anonymous,EN,17.134,17.134,18.402,1,Prime Minister 1,6.062,6.062,7.856,1,Prime Minister 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Gender,Male,Scandal,No Scandal,Minister's Partisanship,Conservative Party,Conservative Party,Support EU Integration,Having an Extramarital Affair,Male,Plagiarism,Liberal Democrats,Party Affiliation,Conservative Party,EU Integration,Neutral,Minister's Scandal,No Scandal,Gender,Male,Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Male,Misreporting Funds,Conservative Party
155.245.28.26,100,42,TRUE,2018/6/4 05:39,R_3NQ8HrB3rZeZKZo,,,,,51.90859985,0.920898438,anonymous,EN,7.494,7.494,9.316,1,Prime Minister 2,32.33,32.33,34.541,1,Prime Minister 1,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Gender,Female,Sexual Harassment,Conservative Party,Liberal Democrats,Support EU Integration,No Scandal,Male,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Plagiarism,Conservative Party,Liberal Democrats,Neutral,Sexual Harassment,Male
155.245.28.28,100,22,TRUE,2018/6/4 05:39,R_2dlRnt8K4BM6qPQ,,,,,51.90859985,0.920898438,anonymous,EN,10.034,10.034,11.838,1,Prime Minister 2,9.478,9.478,10.698,1,Prime Minister 2,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,No Scandal,Gender,Female,Conservative Party,No Scandal,Neutral,Conservative Party,Plagiarism,Male,Minister's Partisanship,Conservative Party,Minister's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,No Scandal,Gender,Female,Conservative Party,No Scandal,Support EU Integration,Conservative Party,No Scandal,Male
155.245.28.8,100,34,TRUE,2018/6/4 05:39,R_XHYzYVTESYzSxGN,,,,,51.90859985,0.920898438,anonymous,EN,12.722,14.01,15.732,2,Prime Minister 1,17.562,17.562,18.598,1,Prime Minister 1,Scandal,Plagiarism,Gender,Female,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Sexual Harassment,Female,Neutral,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Scandal,No Scandal,Gender,Female,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Having an Extranarital Affair,Female,Neutral,Sexual Harassment,Conservative Party,Conservative Party
155.245.28.9,100,34,TRUE,2018/6/4 05:39,R_abN2h9GSSriSsql,,,,,51.90859985,0.920898438,anonymous,EN,23.388,23.388,24.528,1,Prime Minister 2,9.161,9.161,10.093,1,Prime Minister 2,Gender,Male,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Male,Having an Extramarital Affair,Conservative Party,Plagiarism,Support EU Integration,Liberal Democrats,Gender,Female,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Male,Plagiarism,Conservative Party,Sexual Harassment,Support EU Integration,Liberal Democrats
155.245.28.27,100,18,TRUE,2018/6/4 05:39,R_2f0VTce2y0w7FNy,,,,,51.90859985,0.920898438,anonymous,EN,6.991,6.991,8.236,1,Prime Minister 2,6.69,8.332,9.516,3,Prime Minister 1,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Liberal Democrats,No Scandal,Support EU Integration,Male,Conservative Party,Sexual Harassment,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Conservative Party,Sexual Harassment,Oppose EU Integration,Female,Conservative Party,No Scandal
155.245.28.21,100,33,TRUE,2018/6/4 05:39,R_2xXglP7AmemwKO9,,,,,51.90859985,0.920898438,anonymous,EN,11.762,11.762,17.248,1,Prime Minister 2,10.109,11.215,16.388,3,Prime Minister 1,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Scandal,Misreporting Funds,Support EU Integration,Conservative Party,Female,Conservative Party,Misreporting Funds,No Scandal,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,Scandal,No Scandal,Minister's Scandal,Sexual Harassment,Neutral,Liberal Democrats,Male,Conservative Party,Sexual Harassment,Misreporting Funds
155.245.28.4,100,28,TRUE,2018/6/4 05:39,R_2e8CrWwnj3YTq4w,,,,,51.90859985,0.920898438,anonymous,EN,9.403,9.403,10.979,1,Prime Minister 2,17.555,17.555,18.423,1,Prime Minister 2,Scandal,Having an Extranarital Affair,Gender,Female,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,Having an Extranarital Affair,Male,Labour Party,Neutral,Labour Party,No Scandal,Scandal,Plagiarism,Gender,Male,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Having an Extranarital Affair,Female,Labour Party,Oppose EU Integration,Labour Party,Plagiarism
155.245.28.12,100,40,TRUE,2018/6/4 05:39,R_3KpCisKHJCXYHcl,,,,,51.90859985,0.920898438,anonymous,EN,17.536,17.536,19.213,1,Prime Minister 1,20.069,20.069,21.658,1,Prime Minister 1,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Scandal,No Scandal,Gender,Male,Minister's Partisanship,Liberal Democrats,Oppose EU Integration,Conservative Party,Having an Extramarital Affair,Sexual Harassment,Male,Liberal Democrats,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,Gender,Male,Minister's Partisanship,Liberal Democrats,Support EU Integration,Conservative Party,Misreporting Funds,Plagiarism,Female,Conservative Party
155.245.28.35,100,24,TRUE,2018/6/4 05:39,R_2e568TH5JlWRksU,,,,,51.90859985,0.920898438,anonymous,EN,14.164,14.164,18.468,1,Prime Minister 1,3.695,3.695,5.439,1,Prime Minister 2,Gender,Female,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Female,No Scandal,Conservative Party,Support EU Integration,Liberal Democrats,Sexual Harassment,Gender,Male,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,Female,No Scandal,Conservative Party,Oppose EU Integration,Conservative Party,No Scandal
155.245.28.19,100,48,TRUE,2018/6/4 05:40,R_bPj8yDQwo8ctzNv,,,,,51.90859985,0.920898438,anonymous,EN,26.739,26.739,30.484,1,Prime Minister 2,17.358,17.358,18.756,1,Prime Minister 2,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,No Scandal,Conservative Party,Neutral,Male,Conservative Party,Having an Extramarital Affair,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Labour Party,Minister's Scandal,Sexual Harassment,No Scandal,Liberal Democrats,Oppose EU Integration,Female,Conservative Party,Having an Extramarital Affair
155.245.28.29,100,34,TRUE,2018/6/4 05:40,R_2VQhbnBtSoYPtLo,,,,,51.90859985,0.920898438,anonymous,EN,20.29,20.29,22.587,1,Prime Minister 1,10.213,10.213,12.649,1,Prime Minister 1,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,Oppose EU Integration,Sexual Harassment,Having an Extranarital Affair,Conservative Party,Liberal Democrats,Male,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,Oppose EU Integration,Having an Extramarital Affair,Sexual Harassment,Conservative Party,Liberal Democrats,Male
155.245.28.10,100,28,TRUE,2018/6/4 05:40,R_1PUi3byUPvQH5hI,,,,,51.90859985,0.920898438,anonymous,EN,8.979,8.979,10.345,1,Prime Minister 1,14.963,14.963,17.63,1,Prime Minister 1,Gender,Male,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,Male,Labour Party,Oppose EU Integration,Sexual Harassment,Labour Party,Having an Extranarital Affair,Gender,Male,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,Female,Liberal Democrats,Neutral,Plagiarism,Conservative Party,Having an Extranarital Affair
155.245.28.34,100,61,TRUE,2018/6/4 05:40,R_1KdpKn8lypKP7uy,,,,,51.90859985,0.920898438,anonymous,EN,27.444,27.444,37.977,1,Prime Minister 2,13.431,13.431,25.438,1,Prime Minister 2,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Scandal,Plagiarism,EU Integration,Neutral,Gender,Female,Liberal Democrats,Conservative Party,Misreporting Funds,Having an Extranarital Affair,Support EU Integration,Male,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Scandal,Sexual Harassment,EU Integration,Neutral,Gender,Female,Labour Party,Labour Party,Plagiarism,No Scandal,Neutral,Male
155.245.28.23,100,28,TRUE,2018/6/4 05:41,R_3Gq6SZqRwoTnifc,,,,,51.90859985,0.920898438,anonymous,EN,8.252,8.252,15.769,1,Prime Minister 1,10.636,10.636,12.65,1,Prime Minister 1,Gender,Male,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Male,Misreporting Funds,Conservative Party,Sexual Harassment,Liberal Democrats,Support EU Integration,Gender,Female,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Minister's Partisanship,Labour Party,EU Integration,Neutral,Male,Plagiarism,Conservative Party,Having an Extramarital Affair,Liberal Democrats,Support EU Integration
155.245.28.14,100,33,TRUE,2018/6/4 05:41,R_yJFk9QAMUodbJdf,,,,,51.90859985,0.920898438,anonymous,EN,15.117,15.117,16.849,1,Prime Minister 2,7.036,7.036,15.82,1,Prime Minister 1,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,Conservative Party,Female,Having an Extramarital Affair,Support EU Integration,Conservative Party,No Scandal,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Plagiarism,EU Integration,Neutral,Minister's Partisanship,Liberal Democrats,Scandal,Plagiarism,Conservative Party,Female,Having an Extramarital Affair,Neutral,Liberal Democrats,Sexual Harassment
155.245.28.33,100,28,TRUE,2018/6/4 05:41,R_qzlO8GLG32qI5mV,,,,,51.90859985,0.920898438,anonymous,EN,15.958,15.958,17.139,1,Prime Minister 2,9.873,9.873,10.804,1,Prime Minister 2,Minister's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Scandal,Having an Extranarital Affair,Labour Party,Male,Labour Party,Neutral,Having an Extramarital Affair,No Scandal,Minister's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Scandal,Plagiarism,Conservative Party,Male,Conservative Party,Oppose EU Integration,No Scandal,No Scandal
155.245.28.22,100,44,TRUE,2018/6/4 05:41,R_2CDJaQXUtwGU96Q,,,,,51.90859985,0.920898438,anonymous,EN,22.115,22.115,25.14,1,Prime Minister 2,19.916,19.916,20.621,1,Prime Minister 2,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Support EU Integration,Misreporting Funds,Labour Party,Labour Party,Female,Sexual Harassment,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Neutral,Plagiarism,Liberal Democrats,Conservative Party,Female,Misreporting Funds
155.245.28.24,100,34,TRUE,2018/6/4 05:42,R_3nMhqP4tglpksBh,,,,,51.90859985,0.920898438,anonymous,EN,13.992,13.992,15.006,1,Prime Minister 1,12.773,12.773,19.923,1,Prime Minister 2,Minister's Partisanship,Labour Party,Minister's Scandal,No Scandal,Gender,Female,Party Affiliation,Labour Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Labour Party,Plagiarism,Male,Labour Party,No Scandal,Neutral,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,Gender,Female,Party Affiliation,Conservative Party,Scandal,No Scandal,EU Integration,Neutral,Labour Party,Plagiarism,Female,Labour Party,Plagiarism,Neutral
155.245.28.32,100,82,TRUE,2018/6/4 05:42,R_PMd5TTIqTEPGB8Z,,,,,51.90859985,0.920898438,anonymous,EN,55.948,55.948,57.613,1,Prime Minister 1,26.5,27.337,27.758,2,Prime Minister 2,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Plagiarism,Liberal Democrats,No Scandal,Male,Conservative Party,Oppose EU Integration,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Plagiarism,Labour Party,Sexual Harassment,Female,Labour Party,Support EU Integration
155.245.28.2,100,50,TRUE,2018/6/4 05:42,R_2sd8RSRvFjG4sX8,,,,,51.90859985,0.920898438,anonymous,EN,28.822,28.822,30.229,1,Prime Minister 2,20.534,20.534,21.518,1,Prime Minister 1,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Gender,Female,Minister's Scandal,Misreporting Funds,Conservative Party,Plagiarism,Support EU Integration,Liberal Democrats,Female,No Scandal,Party Affiliation,Labour Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Labour Party,Misreporting Funds,Neutral,Labour Party,Male,Sexual Harassment
