StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018-06-19 06:06:50,2018-06-19 06:07:26,IP Address,155.245.90.104,100,36,True,2018-06-19 06:07:26,R_eLLgNLW3R3nVfBD,,,,,51.88330078125,0.89999389648438,anonymous,EN,22.806,22.806,23.954,1,Minister 1,9.994,9.994,11.58,1,Minister 1,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Scandal,No Scandal,Gender,Male,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Scandal,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Plagiarism,Male,Oppose EU Integration,Support EU Integration,Having an Extramarital Affair,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Scandal,No Scandal,Gender,Female,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,Scandal,No Scandal,Labour Party,Labour Party,No Scandal,Male,Neutral,Neutral,No Scandal
2018-06-19 06:11:45,2018-06-19 06:12:18,IP Address,155.245.155.242,100,32,True,2018-06-19 06:12:18,R_3fMIYQsNupheFul,,,,,51.908599853516,0.9208984375,anonymous,EN,1.732,19.166,20.529,5,Minister 2,0.892,9.85,11.072,6,Minister 2,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,PM's Scandal,No Scandal,Party Affiliation,Labour Party,Gender,Female,PM's Partisanship,Labour Party,PM's Position in EU Integration,Neutral,Support EU Integration,No Scandal,No Scandal,Liberal Democrats,Female,Conservative Party,Oppose EU Integration,EU Integration,Neutral,Scandal,Having an Extramarital Affair,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Female,PM's Partisanship,Labour Party,PM's Position in EU Integration,Oppose EU Integration,Neutral,Plagiarism,Plagiarism,Labour Party,Male,Labour Party,Oppose EU Integration
2018-06-19 06:10:26,2018-06-19 06:12:18,IP Address,82.27.112.20,100,112,True,2018-06-19 06:12:19,R_1g6h3KxVQ1uONgV,,,,,51.88330078125,0.89999389648438,anonymous,EN,4.293,48.134,49.499,9,Minister 2,2.969,54.316,61.146,10,Minister 2,Gender,Female,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,PM's Scandal,Plagiarism,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Female,Oppose EU Integration,Conservative Party,Neutral,Misreporting Funds,Liberal Democrats,Plagiarism,Gender,Female,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,PM's Scandal,Plagiarism,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Female,Neutral,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Misreporting Funds
2018-06-19 06:13:15,2018-06-19 06:13:54,IP Address,85.115.54.201,100,39,True,2018-06-19 06:13:55,R_3irlgNaBYdx5LLj,,,,,51.489105224609,-0.11070251464844,anonymous,EN,24.398,24.398,25.839,1,Minister 2,9.398,9.398,10.774,1,Minister 2,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Labour Party,Scandal,Sexual Harassment,PM's Scandal,Plagiarism,Gender,Male,PM's Partisanship,Labour Party,EU Integration,Neutral,Oppose EU Integration,Conservative Party,Plagiarism,Plagiarism,Male,Conservative Party,Support EU Integration,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Plagiarism,PM's Scandal,Sexual Harassment,Gender,Female,PM's Partisanship,Conservative Party,EU Integration,Neutral,Neutral,Labour Party,Having an Extramarital Affair,No Scandal,Male,Labour Party,Neutral
2018-06-19 06:18:58,2018-06-19 06:19:22,IP Address,62.255.36.196,100,23,True,2018-06-19 06:19:23,R_21sL9Nr2YnMwlo7,,,,,51.908599853516,0.9208984375,anonymous,EN,8.74,9.944,10.515,2,Minister 1,10.124,10.124,11.624,1,Minister 2,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,PM's Partisanship,Labour Party,Gender,Female,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Conservative Party,Support EU Integration,Having an Extramarital Affair,Conservative Party,Female,No Scandal,Support EU Integration,Party Affiliation,Labour Party,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,PM's Partisanship,Labour Party,Gender,Female,Scandal,No Scandal,EU Integration,Neutral,Labour Party,Support EU Integration,Having an Extramarital Affair,Labour Party,Female,No Scandal,Oppose EU Integration
2018-06-19 06:19:04,2018-06-19 06:19:39,IP Address,90.200.133.108,100,35,True,2018-06-19 06:19:39,R_AiypSL8FYYhli6Z,,,,,50.899993896484,-1.3999938964844,anonymous,EN,1.675,14.875,16.226,4,Minister 1,1.994,16.781,17.447,4,Minister 2,Gender,Male,PM's Scandal,No Scandal,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Female,Having an Extramarital Affair,Oppose EU Integration,Labour Party,Sexual Harassment,Oppose EU Integration,Labour Party,Gender,Male,PM's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Female,No Scandal,Neutral,Liberal Democrats,Having an Extramarital Affair,Oppose EU Integration,Conservative Party
2018-06-19 06:20:36,2018-06-19 06:21:24,IP Address,2.96.125.239,100,48,True,2018-06-19 06:21:24,R_3M98KfkOm4eU7cn,,,,,51.88330078125,0.89999389648438,anonymous,EN,25.656,25.656,27.342,1,Minister 2,19.422,19.422,21.15,1,Minister 1,EU Integration,Support EU Integration,PM's Scandal,No Scandal,Scandal,Having an Extramarital Affair,Gender,Female,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Support EU Integration,Sexual Harassment,Misreporting Funds,Female,Support EU Integration,Labour Party,Labour Party,EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Scandal,No Scandal,Gender,Male,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Support EU Integration,Having an Extramarital Affair,Having an Extramarital Affair,Female,Oppose EU Integration,Labour Party,Labour Party
2018-06-19 06:24:00,2018-06-19 06:25:01,IP Address,188.223.61.86,100,60,True,2018-06-19 06:25:01,R_27CILx4PPdCgFud,,,,,51.433303833008,-1,anonymous,EN,3.396,24.252,25.992,4,Minister 2,2.09,32.735,34.384,7,Minister 1,PM's Scandal,Plagiarism,PM's Position in EU Integration,Neutral,Scandal,No Scandal,PM's Partisanship,Labour Party,Gender,Female,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Plagiarism,Neutral,No Scandal,Conservative Party,Female,Liberal Democrats,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Liberal Democrats,EU Integration,Neutral,No Scandal,Support EU Integration,Misreporting Funds,Labour Party,Female,Labour Party,Oppose EU Integration
2018-06-19 06:25:49,2018-06-19 06:26:13,IP Address,86.11.248.91,100,24,True,2018-06-19 06:26:13,R_Z8idtL5co4NVwS5,,,,,51.908599853516,0.9208984375,anonymous,EN,2.422,10.653,11.212,5,Minister 1,3.868,7.951,8.719,5,Minister 2,Gender,Male,PM's Partisanship,Conservative Party,Scandal,Having an Extramarital Affair,PM's Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,Female,Labour Party,Misreporting Funds,Sexual Harassment,Labour Party,Oppose EU Integration,Neutral,Gender,Male,PM's Partisanship,Labour Party,Scandal,Plagiarism,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,PM's Position in EU Integration,Neutral,EU Integration,Neutral,Male,Conservative Party,Having an Extramarital Affair,Having an Extramarital Affair,Conservative Party,Neutral,Support EU Integration
2018-06-19 06:28:12,2018-06-19 06:28:27,IP Address,82.132.227.159,100,15,True,2018-06-19 06:28:27,R_XMIv1vfSi7rxZcZ,,,,,51.600006103516,-0.066696166992188,anonymous,EN,3.461,4.81,5.438,4,Minister 1,2.859,7.645,8.668,5,Minister 2,Party Affiliation,Labour Party,Gender,Male,PM's Scandal,Plagiarism,Scandal,No Scandal,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Labour Party,Conservative Party,Female,Misreporting Funds,Having an Extramarital Affair,Support EU Integration,Support EU Integration,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,PM's Scandal,Plagiarism,Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Conservative Party,Male,Having an Extramarital Affair,No Scandal,Oppose EU Integration,Neutral,Conservative Party
2018-06-19 06:28:17,2018-06-19 06:28:58,IP Address,81.153.144.254,100,40,True,2018-06-19 06:28:59,R_3qPRB8SD9udt4FY,,,,,51.88330078125,0.89999389648438,anonymous,EN,25.29,32.381,33.077,7,Minister 1,0.384,4.018,5.219,5,Minister 2,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Female,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,PM's Partisanship,Labour Party,PM's Scandal,Having an Extramarital Affair,Support EU Integration,Liberal Democrats,Female,Plagiarism,Oppose EU Integration,Conservative Party,Sexual Harassment,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Male,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,Neutral,Labour Party,Male,Misreporting Funds,Neutral,Labour Party,Having an Extramarital Affair
2018-06-19 06:28:52,2018-06-19 06:29:30,IP Address,46.183.192.158,100,38,True,2018-06-19 06:29:31,R_2dMGtcIHirNXWNp,,,,,51.88330078125,0.89999389648438,anonymous,EN,2.59,23.755,24.325,5,Minister 1,5.172,11.36,12.597,4,Minister 2,PM's Partisanship,Conservative Party,Gender,Female,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,PM's Scandal,Plagiarism,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,Labour Party,Male,Neutral,Labour Party,Having an Extramarital Affair,Sexual Harassment,Neutral,PM's Partisanship,Labour Party,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Scandal,Sexual Harassment,Scandal,Misreporting Funds,PM's Position in EU Integration,Support EU Integration,Labour Party,Male,Oppose EU Integration,Labour Party,Misreporting Funds,No Scandal,Support EU Integration
2018-06-19 06:29:17,2018-06-19 06:29:40,IP Address,82.132.228.55,100,22,True,2018-06-19 06:29:40,R_2ZE91JWdU80H2jL,,,,,53.38330078125,-2.6000061035156,anonymous,EN,1.323,6.472,7.33,5,Minister 1,2.421,15.165,15.938,6,Minister 2,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Oppose EU Integration,Gender,Male,Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Conservative Party,Conservative Party,Plagiarism,Support EU Integration,Female,Misreporting Funds,Oppose EU Integration,Conservative Party,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,Gender,Male,Scandal,No Scandal,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Conservative Party,Plagiarism,Neutral,Male,No Scandal,Support EU Integration,Conservative Party
2018-06-19 06:29:49,2018-06-19 06:30:08,IP Address,94.197.120.217,100,19,True,2018-06-19 06:30:09,R_3Vgg6J5nJvQNUNb,,,,,51.514205932617,-0.093093872070312,anonymous,EN,4.053,5.917,7.817,3,Minister 1,2.916,9.093,10.11,3,Minister 1,Party Affiliation,Labour Party,Scandal,Misreporting Funds,PM's Partisanship,Labour Party,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,Gender,Male,PM's Scandal,No Scandal,Conservative Party,Sexual Harassment,Conservative Party,Support EU Integration,Neutral,Male,Sexual Harassment,Party Affiliation,Liberal Democrats,Scandal,No Scandal,PM's Partisanship,Conservative Party,EU Integration,Neutral,PM's Position in EU Integration,Oppose EU Integration,Gender,Female,PM's Scandal,No Scandal,Conservative Party,Plagiarism,Conservative Party,Neutral,Oppose EU Integration,Female,Sexual Harassment
2018-06-19 06:30:27,2018-06-19 06:30:41,IP Address,155.245.29.160,100,14,True,2018-06-19 06:30:42,R_3oN263YATvpHlEU,,,,,51.908599853516,0.9208984375,anonymous,EN,3.851,5.742,6.08,2,Minister 1,5.346,5.346,7.031,1,Minister 2,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,Gender,Female,Conservative Party,Having an Extramarital Affair,Conservative Party,Misreporting Funds,Support EU Integration,Support EU Integration,Male,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,EU Integration,Neutral,PM's Position in EU Integration,Support EU Integration,Gender,Male,Conservative Party,Having an Extramarital Affair,Conservative Party,Plagiarism,Neutral,Neutral,Female
2018-06-19 06:31:51,2018-06-19 06:32:22,IP Address,86.14.185.108,100,30,True,2018-06-19 06:32:22,R_33j8VZqlWJpCGLu,,,,,51.88330078125,0.89999389648438,anonymous,EN,3.48,11.921,13.441,2,Minister 2,3.714,15.282,17.142,2,Minister 1,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,PM's Scandal,Sexual Harassment,Scandal,No Scandal,Gender,Male,Party Affiliation,Labour Party,Support EU Integration,Support EU Integration,Conservative Party,Having an Extramarital Affair,Sexual Harassment,Male,Liberal Democrats,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,Support EU Integration,Neutral,Conservative Party,Plagiarism,Plagiarism,Male,Liberal Democrats
2018-06-19 06:33:20,2018-06-19 06:33:55,IP Address,90.219.104.118,100,35,True,2018-06-19 06:33:55,R_1GDZIQmSW98f6iS,,,,,52.083297729492,1.1667022705078,anonymous,EN,11.91,15.102,15.592,4,Minister 1,12.426,17.201,18.276,3,Minister 1,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Scandal,No Scandal,Scandal,Plagiarism,Gender,Male,PM's Partisanship,Conservative Party,Support EU Integration,Support EU Integration,Liberal Democrats,Misreporting Funds,Sexual Harassment,Female,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Scandal,No Scandal,Scandal,Misreporting Funds,Gender,Male,PM's Partisanship,Labour Party,Support EU Integration,Support EU Integration,Liberal Democrats,Sexual Harassment,Plagiarism,Male,Conservative Party
2018-06-19 06:34:53,2018-06-19 06:35:32,IP Address,151.230.144.27,100,39,True,2018-06-19 06:35:32,R_tVtgn2B3OriQPHb,,,,,51.936492919922,1.2783050537109,anonymous,EN,0.1,8.273,11.165,5,Minister 2,1.58,19.486,20.588,4,Minister 2,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,PM's Partisanship,Conservative Party,Scandal,Plagiarism,PM's Scandal,No Scandal,Support EU Integration,Neutral,Labour Party,Male,Labour Party,Plagiarism,No Scandal,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Labour Party,Gender,Female,PM's Partisanship,Labour Party,Scandal,Plagiarism,PM's Scandal,Sexual Harassment,Support EU Integration,Oppose EU Integration,Liberal Democrats,Male,Conservative Party,Plagiarism,No Scandal
2018-06-19 06:35:26,2018-06-19 06:36:02,IP Address,155.245.62.107,100,35,True,2018-06-19 06:36:02,R_1mUe1CBOefEbwHu,,,,,51.88330078125,0.89999389648438,anonymous,EN,18.355,18.355,19.251,1,Minister 1,14.776,14.776,15.914,1,Minister 2,PM's Scandal,No Scandal,Scandal,No Scandal,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Female,PM's Partisanship,Conservative Party,Sexual Harassment,Plagiarism,Neutral,Liberal Democrats,Neutral,Male,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,No Scandal,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Gender,Female,PM's Partisanship,Conservative Party,No Scandal,Having an Extramarital Affair,Neutral,Labour Party,Support EU Integration,Male,Labour Party
2018-06-19 06:37:31,2018-06-19 06:38:04,IP Address,86.11.250.124,100,32,True,2018-06-19 06:38:05,R_2YtAP0Qr6t31fff,,,,,51.88330078125,0.89999389648438,anonymous,EN,12.771,12.771,14.965,1,Minister 1,14.204,14.204,15.742,1,Minister 2,EU Integration,Neutral,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,PM's Scandal,Misreporting Funds,Oppose EU Integration,Labour Party,Labour Party,Oppose EU Integration,Sexual Harassment,Male,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Scandal,No Scandal,Gender,Male,PM's Scandal,Sexual Harassment,Oppose EU Integration,Conservative Party,Conservative Party,Neutral,Misreporting Funds,Male,Sexual Harassment
2018-06-19 06:42:42,2018-06-19 06:43:05,IP Address,78.150.209.230,100,23,True,2018-06-19 06:43:06,R_1B10q7xsaIhY4cV,,,,,51.88330078125,0.89999389648438,anonymous,EN,10.525,10.525,11.493,1,Minister 1,9.655,9.655,10.767,1,Minister 1,Gender,Female,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Scandal,Plagiarism,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Scandal,Sexual Harassment,Female,Support EU Integration,Neutral,Having an Extramarital Affair,Labour Party,Labour Party,Having an Extramarital Affair,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Scandal,Plagiarism,Male,Oppose EU Integration,Support EU Integration,Misreporting Funds,Labour Party,Labour Party,Misreporting Funds
2018-06-19 06:42:43,2018-06-19 06:43:20,IP Address,82.132.240.107,100,36,True,2018-06-19 06:43:20,R_3Ga0Ou7Gt2Bhx7I,,,,,52.583297729492,-2.13330078125,anonymous,EN,2.575,7.413,8.613,4,Minister 2,9.759,22.132,23.266,4,Minister 1,Gender,Female,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Scandal,Plagiarism,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Scandal,Sexual Harassment,Female,Support EU Integration,Neutral,Having an Extramarital Affair,Labour Party,Labour Party,Having an Extramarital Affair,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Scandal,Plagiarism,Male,Oppose EU Integration,Support EU Integration,Misreporting Funds,Labour Party,Labour Party,Misreporting Funds
2018-06-19 06:44:09,2018-06-19 06:45:40,IP Address,165.225.80.131,100,90,True,2018-06-19 06:45:40,R_ZazhGLWGaaNaroB,,,,,51.496398925781,-0.12240600585938,anonymous,EN,3.543,48.951,64.977,5,Minister 2,3.567,26.658,28.285,3,Minister 1,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,PM's Position in EU Integration,Oppose EU Integration,Scandal,No Scandal,EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Female,Neutral,Having an Extramarital Affair,Neutral,Sexual Harassment,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,EU Integration,Neutral,PM's Scandal,Sexual Harassment,Conservative Party,Conservative Party,Female,Oppose EU Integration,No Scandal,Support EU Integration,Misreporting Funds
2018-06-19 06:46:42,2018-06-19 06:47:06,IP Address,86.184.24.237,100,23,True,2018-06-19 06:47:07,R_3MDJ1pRjBHYpZQd,,,,,52.070602416992,0.76190185546875,anonymous,EN,8.844,9.401,10.026,2,Minister 2,10.766,10.766,11.717,1,Minister 1,Gender,Female,PM's Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Female,Having an Extramarital Affair,Liberal Democrats,No Scandal,Oppose EU Integration,Conservative Party,Oppose EU Integration,Gender,Female,PM's Scandal,No Scandal,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,EU Integration,Neutral,Female,No Scandal,Conservative Party,Sexual Harassment,Support EU Integration,Conservative Party,Oppose EU Integration
2018-06-19 06:48:06,2018-06-19 06:48:50,IP Address,86.151.53.41,100,44,True,2018-06-19 06:48:51,R_3GkeqeGsmRCufcO,,,,,51.88330078125,0.89999389648438,anonymous,EN,4.28,14.611,15.383,4,Minister 2,2.57,25.702,26.348,4,Minister 2,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Male,PM's Position in EU Integration,Neutral,PM's Partisanship,Labour Party,Having an Extramarital Affair,Oppose EU Integration,No Scandal,Liberal Democrats,Male,Oppose EU Integration,Conservative Party,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Misreporting Funds,Support EU Integration,No Scandal,Conservative Party,Male,Neutral,Conservative Party
2018-06-19 06:52:09,2018-06-19 06:52:51,IP Address,2.122.222.204,100,42,True,2018-06-19 06:52:52,R_1mXFOUHxtAq1j9a,,,,,51.88330078125,0.89999389648438,anonymous,EN,1.959,18.859,20.23,4,Minister 2,1.171,12.314,13.174,4,Minister 1,PM's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,PM's Position in EU Integration,Support EU Integration,Gender,Female,Scandal,Plagiarism,Party Affiliation,Labour Party,Plagiarism,Neutral,Conservative Party,Neutral,Male,No Scandal,Liberal Democrats,PM's Scandal,Misreporting Funds,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,Gender,Male,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Sexual Harassment,Oppose EU Integration,Conservative Party,Oppose EU Integration,Male,Misreporting Funds,Conservative Party
2018-06-19 06:53:04,2018-06-19 06:53:39,IP Address,81.106.114.114,100,35,True,2018-06-19 06:53:39,R_1QJVoVEqiANKYhh,,,,,51.75,-0.33329772949219,anonymous,EN,1.003,20.091,20.565,7,Minister 1,0.522,13.196,13.606,7,Minister 1,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Male,PM's Partisanship,Labour Party,Plagiarism,Neutral,Neutral,No Scandal,Labour Party,Male,Labour Party,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,Gender,Male,PM's Partisanship,Conservative Party,Misreporting Funds,Support EU Integration,Oppose EU Integration,Plagiarism,Liberal Democrats,Male,Conservative Party
2018-06-19 06:54:00,2018-06-19 06:54:20,IP Address,146.198.242.96,100,20,True,2018-06-19 06:54:20,R_1Q9MofTPZImilv2,,,,,51.88330078125,0.89999389648438,anonymous,EN,2.257,8.444,8.966,5,Minister 1,0.786,5.146,5.2,6,Minister 2,PM's Position in EU Integration,Support EU Integration,Gender,Female,PM's Scandal,No Scandal,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,EU Integration,Neutral,Support EU Integration,Male,Having an Extramarital Affair,Liberal Democrats,Conservative Party,Having an Extramarital Affair,Neutral,PM's Position in EU Integration,Neutral,Gender,Male,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Support EU Integration,Female,No Scandal,Labour Party,Labour Party,Sexual Harassment,Support EU Integration
2018-06-19 06:55:22,2018-06-19 06:57:08,IP Address,92.40.249.241,100,105,True,2018-06-19 06:57:08,R_2ZWwbMuqwh7myhC,,,,,51.514205932617,-0.093093872070312,anonymous,EN,59.39,73.636,74.355,8,Minister 1,2.082,23.913,24.49,4,Minister 2,Scandal,Plagiarism,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Gender,Male,EU Integration,Neutral,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Support EU Integration,No Scandal,Labour Party,Labour Party,Male,Neutral,No Scandal,Oppose EU Integration,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Gender,Male,EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,Having an Extramarital Affair,Labour Party,Labour Party,Female,Support EU Integration,Sexual Harassment,Neutral
2018-06-19 06:58:51,2018-06-19 06:59:13,IP Address,213.205.251.92,100,22,True,2018-06-19 06:59:14,R_1FaLqdI6RGDc422,,,,,51.550003051758,0.16670227050781,anonymous,EN,0.967,7.309,9.61,8,Minister 2,0.579,9.591,10.47,8,Minister 2,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Misreporting Funds,PM's Partisanship,Labour Party,Scandal,Plagiarism,Party Affiliation,Labour Party,EU Integration,Neutral,Gender,Male,Oppose EU Integration,Misreporting Funds,Conservative Party,Plagiarism,Conservative Party,Neutral,Female,PM's Position in EU Integration,Neutral,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Male,Oppose EU Integration,Having an Extramarital Affair,Conservative Party,Plagiarism,Conservative Party,Oppose EU Integration,Female
