IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.2,100,28,TRUE,2018/5/30 08:34,R_Dc4LnrNwVc79DIR,,,,,51.90859985,0.920898438,anonymous,EN,9.249,9.249,10.485,1,Prime Minister 1,16.373,16.373,17.454,1,Prime Minister 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Misreporting Funds,Scandal,No Scandal,Conservative Party,Neutral,Female,Liberal Democrats,Plagiarism,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,No Scandal,Scandal,Misreporting Funds,Conservative Party,Neutral,Male,Conservative Party,Misreporting Funds,Plagiarism
155.245.28.4,100,28,TRUE,2018/5/30 08:35,R_3QPjnUYYuDFUtLa,,,,,51.90859985,0.920898438,anonymous,EN,8.778,8.778,9.74,1,Prime Minister 1,18.024,18.024,19.125,1,Prime Minister 1,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Conservative Party,Sexual Harassment,Neutral,Plagiarism,Conservative Party,Male,Conservative Party,Minister's Scandal,No Scandal,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Gender,Female,Party Affiliation,Labour Party,Misreporting Funds,Support EU Integration,Having an Extranarital Affair,Conservative Party,Male,Conservative Party
155.245.28.12,100,40,TRUE,2018/5/30 08:36,R_3EQN51d17yNrClv,,,,,51.90859985,0.920898438,anonymous,EN,25.84,25.84,29.841,1,Prime Minister 2,10.69,10.69,12.033,1,Prime Minister 1,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Gender,Female,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Neutral,Misreporting Funds,Female,Plagiarism,Labour Party,Labour Party,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Gender,Male,Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Neutral,Sexual Harassment,Male,Plagiarism,Conservative Party,Conservative Party
155.245.28.2,100,31,TRUE,2018/5/30 09:05,R_3L5AIXZZjTYgVdG,,,,,51.90859985,0.920898438,anonymous,EN,9.286,9.286,12.112,1,Prime Minister 1,18.893,18.893,19.96,1,Prime Minister 1,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Misreporting Funds,Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Oppose EU Integration,Conservative Party,Male,Having an Extramarital Affair,Sexual Harassment,Liberal Democrats,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Gender,Male,Minister's Scandal,Sexual Harassment,Scandal,Having an Extranarital Affair,Minister's Partisanship,Labour Party,Oppose EU Integration,Conservative Party,Male,Sexual Harassment,Plagiarism,Liberal Democrats
155.245.28.9,100,30,TRUE,2018/5/30 09:05,R_2uOnwBFZ9GfKFUZ,,,,,51.90859985,0.920898438,anonymous,EN,17.887,17.887,19.477,1,Prime Minister 2,8.666,8.666,11.01,1,Prime Minister 1,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Misreporting Funds,Liberal Democrats,Plagiarism,Conservative Party,Support EU Integration,Male,No Scandal,Minister's Partisanship,Conservative Party,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Gender,Male,Scandal,No Scandal,Labour Party,Having an Extramarital Affair,Labour Party,Neutral,Female,Plagiarism
155.245.28.8,100,38,TRUE,2018/5/30 09:06,R_1OOlgcNY1NNxG97,,,,,51.90859985,0.920898438,anonymous,EN,4.859,11.218,14.913,2,Prime Minister 2,13.734,13.734,23.203,1,Prime Minister 2,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Minister's Scandal,Misreporting Funds,Gender,Male,Labour Party,Support EU Integration,Labour Party,No Scandal,Plagiarism,Female,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Gender,Male,Labour Party,Oppose EU Integration,Labour Party,Sexual Harassment,Having an Extramarital Affair,Female
155.245.28.8,100,24,TRUE,2018/5/30 10:04,R_3jUJOoKsq67l1DV,,,,,51.90859985,0.920898438,anonymous,EN,10.855,10.855,11.876,1,Prime Minister 1,10.907,10.907,11.679,1,Prime Minister 2,Minister's Partisanship,Labour Party,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,Labour Party,Male,Support EU Integration,Labour Party,Misreporting Funds,Sexual Harassment,Minister's Partisanship,Conservative Party,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Having an Extranarital Affair,Liberal Democrats,Female,Support EU Integration,Conservative Party,Misreporting Funds,No Scandal
155.245.28.4,100,49,TRUE,2018/5/30 10:06,R_338Qtb9PJLMSC8b,,,,,51.90859985,0.920898438,anonymous,EN,3.619,22.253,26.023,4,Prime Minister 1,23.171,23.171,24.554,1,Prime Minister 2,EU Integration,Neutral,Scandal,Plagiarism,Party Affiliation,Conservative Party,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Neutral,Having an Extranarital Affair,Conservative Party,Female,Conservative Party,Having an Extramarital Affair,EU Integration,Neutral,Scandal,Plagiarism,Party Affiliation,Conservative Party,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Neutral,No Scandal,Conservative Party,Female,Conservative Party,Sexual Harassment
155.245.28.2,100,33,TRUE,2018/5/30 10:12,R_73uNa1lNNvTEIUh,,,,,51.90859985,0.920898438,anonymous,EN,21.905,21.905,24.205,1,Prime Minister 2,7.553,7.553,8.768,1,Prime Minister 2,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,Minister's Scandal,No Scandal,Female,Conservative Party,Support EU Integration,Liberal Democrats,Plagiarism,Sexual Harassment,Gender,Female,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Having an Extramarital Affair,Female,Conservative Party,Oppose EU Integration,Liberal Democrats,Plagiarism,Having an Extramarital Affair
155.245.28.13,100,12,TRUE,2018/6/4 05:36,R_1itDxK4m3efDMXG,,,,,51.90859985,0.920898438,anonymous,EN,5.767,5.767,8.056,1,Prime Minister 1,2.733,2.733,3.964,1,Prime Minister 1,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Gender,Male,Minister's Partisanship,Liberal Democrats,Scandal,No Scandal,EU Integration,Oppose EU Integration,Conservative Party,Misreporting Funds,Female,Conservative Party,Having an Extranarital Affair,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Gender,Female,Minister's Partisanship,Liberal Democrats,Scandal,Plagiarism,EU Integration,Neutral,Conservative Party,Misreporting Funds,Female,Conservative Party,Misreporting Funds,Support EU Integration
155.245.28.31,100,17,TRUE,2018/6/4 05:37,R_2TzcdEF7wPucGmU,,,,,51.90859985,0.920898438,anonymous,EN,11.331,11.331,12.612,1,Prime Minister 2,2.923,2.923,4.271,1,Prime Minister 1,Gender,Female,Scandal,Misreporting Funds,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Male,Sexual Harassment,No Scandal,Labour Party,Oppose EU Integration,Labour Party,Gender,Male,Scandal,No Scandal,Minister's Scandal,No Scandal,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Male,Misreporting Funds,No Scandal,Labour Party,Support EU Integration,Labour Party
155.245.28.11,100,17,TRUE,2018/6/4 05:38,R_1OqV4EqCPvv706y,,,,,51.90859985,0.920898438,anonymous,EN,5.797,5.797,7.019,1,Prime Minister 1,8.386,8.386,9.159,1,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Gender,Female,Scandal,Misreporting Funds,Conservative Party,No Scandal,Conservative Party,Neutral,Male,Misreporting Funds,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Gender,Male,Scandal,Sexual Harassment,Conservative Party,Plagiarism,Conservative Party,Oppose EU Integration,Female,Plagiarism
155.245.28.15,100,17,TRUE,2018/6/4 05:38,R_2v8FbNxt4ZjqQut,,,,,51.90859985,0.920898438,anonymous,EN,10.892,10.892,11.97,1,Prime Minister 2,3.777,3.777,4.997,1,Prime Minister 1,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Gender,Male,Scandal,Plagiarism,No Scandal,Labour Party,Labour Party,Support EU Integration,Female,No Scandal,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Gender,Female,Scandal,No Scandal,Misreporting Funds,Liberal Democrats,Conservative Party,Support EU Integration,Male,Having an Extranarital Affair
155.245.28.20,100,23,TRUE,2018/6/4 05:38,R_238hvmSUrXcwHSJ,,,,,51.90859985,0.920898438,anonymous,EN,7.81,7.81,9.461,1,Prime Minister 2,10.392,10.392,13.71,1,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Male,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Minister's Scandal,Sexual Harassment,Labour Party,Female,Labour Party,Neutral,No Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Female,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Minister's Scandal,Misreporting Funds,Conservative Party,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,Misreporting Funds
155.245.28.16,100,26,TRUE,2018/6/4 05:39,R_27BDrs9vM1duhbG,,,,,51.90859985,0.920898438,anonymous,EN,8,8,8.858,1,Prime Minister 1,16.341,16.341,17.093,1,Prime Minister 2,Minister's Partisanship,Labour Party,Gender,Female,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Party Affiliation,Labour Party,Conservative Party,Male,Having an Extranarital Affair,Support EU Integration,Plagiarism,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Labour Party,Female,Misreporting Funds,Oppose EU Integration,Plagiarism,Labour Party
155.245.28.17,100,18,TRUE,2018/6/4 05:39,R_2QSsE7qgFea4vfx,,,,,51.90859985,0.920898438,anonymous,EN,4.872,4.872,5.657,1,Prime Minister 2,7.702,10.986,12.064,2,Prime Minister 1,Gender,Male,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Male,Conservative Party,Liberal Democrats,No Scandal,Neutral,Misreporting Funds,Gender,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Male,Conservative Party,Liberal Democrats,Having an Extranarital Affair,Oppose EU Integration,Plagiarism
155.245.28.18,100,16,TRUE,2018/6/4 05:39,R_bOT5tFKocg1Bg0V,,,,,51.90859985,0.920898438,anonymous,EN,6.349,6.349,7.749,1,Prime Minister 1,6.318,6.318,7.633,1,Prime Minister 1,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Gender,Male,Scandal,Misreporting Funds,Neutral,Labour Party,Labour Party,Plagiarism,Male,Sexual Harassment,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Gender,Female,Scandal,No Scandal,Oppose EU Integration,Labour Party,Labour Party,Having an Extramarital Affair,Female,Plagiarism
155.245.28.26,100,17,TRUE,2018/6/4 05:39,R_3gT37RaXVH0ID7a,,,,,51.90859985,0.920898438,anonymous,EN,8.46,8.46,9.579,1,Prime Minister 2,5.758,5.758,7.277,1,Prime Minister 2,Minister's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Having an Extramarital Affair,Neutral,No Scandal,Conservative Party,Conservative Party,Male,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,No Scandal,Neutral,No Scandal,Conservative Party,Liberal Democrats,Female
155.245.28.30,100,24,TRUE,2018/6/4 05:39,R_2S9b08rt0cOZAKW,,,,,51.90859985,0.920898438,anonymous,EN,9.052,11.231,12.732,2,Prime Minister 2,10.344,10.344,11.76,1,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Gender,Female,Labour Party,Having an Extramarital Affair,Having an Extranarital Affair,Labour Party,Oppose EU Integration,Female,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Female,Conservative Party,Plagiarism,Plagiarism,Conservative Party,Oppose EU Integration,Male
155.245.28.28,100,22,TRUE,2018/6/4 05:39,R_2XnRuOJFexErsjo,,,,,51.90859985,0.920898438,anonymous,EN,9.347,9.347,11.196,1,Prime Minister 2,9.797,9.797,11.467,1,Prime Minister 1,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,No Scandal,Conservative Party,Gender,Male,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Misreporting Funds,Conservative Party
155.245.28.8,100,24,TRUE,2018/6/4 05:39,R_6G8QDyseqPLFUQx,,,,,51.90859985,0.920898438,anonymous,EN,9.234,9.234,10.745,1,Prime Minister 2,10.718,10.718,13.488,1,Prime Minister 2,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Gender,Male,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,Labour Party,Support EU Integration,Sexual Harassment,Male,Labour Party,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Gender,Female,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Liberal Democrats,Support EU Integration,No Scandal,Male,Conservative Party,Plagiarism
155.245.28.27,100,21,TRUE,2018/6/4 05:39,R_1FxhVWlLu0hVnNN,,,,,51.90859985,0.920898438,anonymous,EN,4.437,7.363,8.415,3,Prime Minister 1,4.196,11.363,12.456,4,Prime Minister 2,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Neutral,Scandal,Having an Extranarital Affair,Gender,Male,Minister's Scandal,Misreporting Funds,Conservative Party,Conservative Party,Support EU Integration,Having an Extranarital Affair,Male,Plagiarism,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Scandal,No Scandal,Gender,Female,Minister's Scandal,Misreporting Funds,Conservative Party,Conservative Party,Neutral,No Scandal,Female,Having an Extramarital Affair
155.245.28.35,100,15,TRUE,2018/6/4 05:39,R_1FmhKoMtbfHt1WV,,,,,51.90859985,0.920898438,anonymous,EN,4.034,4.034,5.621,1,Prime Minister 2,7.792,7.792,9.354,1,Prime Minister 2,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Gender,Male,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Support EU Integration,Conservative Party,Misreporting Funds,Female,Conservative Party,No Scandal,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Gender,Male,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Neutral,Conservative Party,Misreporting Funds,Female,Conservative Party,Misreporting Funds
155.245.28.21,100,26,TRUE,2018/6/4 05:40,R_272QbybEVWiYSiu,,,,,51.90859985,0.920898438,anonymous,EN,8.559,9.565,12.583,2,Prime Minister 2,9.304,12.999,14.144,3,Prime Minister 1,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,EU Integration,Neutral,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Sexual Harassment,Conservative Party,Plagiarism,Support EU Integration,Male,Conservative Party,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Gender,Female,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Conservative Party,Having an Extranarital Affair,Neutral,Female,Conservative Party,No Scandal
155.245.28.9,100,37,TRUE,2018/6/4 05:40,R_31LA3FMPYv5gXX4,,,,,51.90859985,0.920898438,anonymous,EN,5.27,26.7,27.415,8,Prime Minister 1,0.919,9.607,10.499,11,Prime Minister 2,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Sexual Harassment,Labour Party,Labour Party,Male,Oppose EU Integration,Plagiarism,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Support EU Integration,Minister's Scandal,Misreporting Funds,Misreporting Funds,Conservative Party,Conservative Party,Male,Neutral,No Scandal
155.245.28.12,100,30,TRUE,2018/6/4 05:40,R_2fHx5UZdgdCc89G,,,,,51.90859985,0.920898438,anonymous,EN,13.265,13.265,16.864,1,Prime Minister 2,12.742,12.742,13.977,1,Prime Minister 2,Scandal,Sexual Harassment,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Male,Sexual Harassment,Misreporting Funds,Liberal Democrats,Support EU Integration,Conservative Party,Male,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Male,Plagiarism,Having an Extramarital Affair,Conservative Party,Neutral,Conservative Party,Male
155.245.28.4,100,40,TRUE,2018/6/4 05:40,R_1Q6HWoGZkd89DnP,,,,,51.90859985,0.920898438,anonymous,EN,8.818,8.818,9.611,1,Prime Minister 2,26.543,30.905,32.036,3,Prime Minister 2,Minister's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Scandal,Sexual Harassment,No Scandal,Support EU Integration,Labour Party,Labour Party,Female,Having an Extranarital Affair,Minister's Scandal,No Scandal,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,Misreporting Funds,Oppose EU Integration,Conservative Party,Conservative Party,Female,Having an Extranarital Affair
155.245.28.29,100,32,TRUE,2018/6/4 05:41,R_W1M0ufgQi4x9Fcd,,,,,51.90859985,0.920898438,anonymous,EN,6.425,6.425,8.08,1,Prime Minister 2,23.275,23.275,24.41,1,Prime Minister 1,Gender,Male,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Female,Misreporting Funds,Plagiarism,Labour Party,Labour Party,Neutral,Gender,Male,Scandal,Misreporting Funds,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Female,Sexual Harassment,Misreporting Funds,Conservative Party,Liberal Democrats,Support EU Integration
155.245.28.19,100,49,TRUE,2018/6/4 05:41,R_32LVz1lMMlV1GCw,,,,,51.90859985,0.920898438,anonymous,EN,24,24,42.482,1,Prime Minister 1,6.806,6.806,7.889,1,Prime Minister 2,Party Affiliation,Labour Party,Minister's Scandal,Sexual Harassment,Gender,Female,Minister's Partisanship,Labour Party,Scandal,Plagiarism,EU Integration,Neutral,Conservative Party,Plagiarism,Female,Liberal Democrats,No Scandal,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Gender,Male,Minister's Partisanship,Conservative Party,Scandal,No Scandal,EU Integration,Support EU Integration,Conservative Party,Plagiarism,Male,Liberal Democrats,Sexual Harassment,Neutral
155.245.28.10,100,29,TRUE,2018/6/4 05:41,R_1OVHVBEZFEKQM9E,,,,,51.90859985,0.920898438,anonymous,EN,13.634,13.634,15.433,1,Prime Minister 1,12.414,12.414,14.086,1,Prime Minister 1,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Conservative Party,Male,Plagiarism,Sexual Harassment,Conservative Party,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,Plagiarism,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Conservative Party,Male,Misreporting Funds,Misreporting Funds,Liberal Democrats,Oppose EU Integration
155.245.28.34,100,52,TRUE,2018/6/4 05:41,R_1NFw0r4Wyx2bpaS,,,,,51.90859985,0.920898438,anonymous,EN,19.388,19.388,26.591,1,Prime Minister 2,19.805,19.805,27.389,1,Prime Minister 2,Scandal,Plagiarism,Gender,Female,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Plagiarism,Female,Neutral,Sexual Harassment,Conservative Party,Conservative Party,Scandal,Having an Extranarital Affair,Gender,Female,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,No Scandal,Female,Neutral,Plagiarism,Conservative Party,Conservative Party
155.245.28.23,100,22,TRUE,2018/6/4 05:41,R_2SdeFCI9WZFAAAv,,,,,51.90859985,0.920898438,anonymous,EN,7.513,7.513,8.422,1,Prime Minister 1,12.442,12.442,14.094,1,Prime Minister 2,Gender,Male,Party Affiliation,Conservative Party,Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,EU Integration,Neutral,Male,Labour Party,Plagiarism,Labour Party,Misreporting Funds,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Female,Conservative Party,Sexual Harassment,Liberal Democrats,No Scandal,Neutral
155.245.28.14,100,42,TRUE,2018/6/4 05:42,R_1DpaOgRVzf2hUPS,,,,,51.90859985,0.920898438,anonymous,EN,31.496,31.496,32.636,1,Prime Minister 2,7.035,7.035,11.474,1,Prime Minister 2,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Female,Plagiarism,Liberal Democrats,Conservative Party,Misreporting Funds,Oppose EU Integration,Female,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Gender,Male,No Scandal,Labour Party,Labour Party,Misreporting Funds,Neutral,Female
155.245.28.22,100,33,TRUE,2018/6/4 05:42,R_1LA9ijyz0VeS5EB,,,,,51.90859985,0.920898438,anonymous,EN,20.561,20.561,21.73,1,Prime Minister 1,11.536,11.536,12.643,1,Prime Minister 1,Gender,Female,Minister's Scandal,Sexual Harassment,Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Female,Misreporting Funds,Having an Extranarital Affair,Support EU Integration,Conservative Party,Liberal Democrats,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Male,Misreporting Funds,Plagiarism,Neutral,Conservative Party,Conservative Party
155.245.28.24,100,22,TRUE,2018/6/4 05:42,R_R2JJujZj9MQrRGV,,,,,51.90859985,0.920898438,anonymous,EN,10.49,10.49,12.041,1,Prime Minister 2,9.076,9.076,10.08,1,Prime Minister 2,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Scandal,Plagiarism,Gender,Female,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Plagiarism,Labour Party,Misreporting Funds,Male,Labour Party,Support EU Integration,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Scandal,Plagiarism,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Misreporting Funds,Labour Party,Having an Extranarital Affair,Female,Labour Party,Support EU Integration
155.245.28.33,100,55,TRUE,2018/6/4 05:42,R_2tnWZ4vKaRYgAEp,,,,,51.90859985,0.920898438,anonymous,EN,19.284,19.284,20.131,1,Prime Minister 2,37.484,37.484,38.036,1,Prime Minister 2,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Scandal,No Scandal,Gender,Male,EU Integration,Neutral,No Scandal,Labour Party,Labour Party,Misreporting Funds,Male,Neutral,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Gender,Female,EU Integration,Support EU Integration,No Scandal,Labour Party,Labour Party,Plagiarism,Male,Oppose EU Integration
